Gene stable ID	Transcript stable ID	Transcription start site (TSS)	NCBI gene ID	RefSeq mRNA ID	Gene name	Chromosome/scaffold name	Strand
ENSG00000278499	ENST00000614215	60359480		NM_001282301	AC018554.3	16	-1
ENSG00000170927	ENST00000371117	52087625	5314	NM_138694	PKHD1	6	-1
ENSG00000170927	ENST00000340994	52087610	5314	NM_170724	PKHD1	6	-1
ENSG00000224180	ENST00000433804	31236769	54535	NM_019052	CCHCR1	CHR_HSCHR6_MHC_MCF_CTG1	-1
ENSG00000224180	ENST00000611796	31236345	54535	NM_001105563	CCHCR1	CHR_HSCHR6_MHC_MCF_CTG1	-1
ENSG00000224180	ENST00000611796	31236345	54535	NM_001105564	CCHCR1	CHR_HSCHR6_MHC_MCF_CTG1	-1
ENSG00000130487	ENST00000395676	50548033	113730	NM_138433	KLHDC7B	22	1
ENSG00000277288	ENST00000619243	44292750	100130539	NM_001258000	C10orf142	10	1
ENSG00000140830	ENST00000268483	72093651	54957	NM_017853	TXNL4B	16	-1
ENSG00000140830	ENST00000268483	72093651	54957	NM_001324355	TXNL4B	16	-1
ENSG00000140830	ENST00000426362	72094431	54957	NM_001142318	TXNL4B	16	-1
ENSG00000140830	ENST00000569767	72093869	54957	NM_001324354	TXNL4B	16	-1
ENSG00000140830	ENST00000423037	72093869	54957	NM_001142317	TXNL4B	16	-1
ENSG00000173153	ENST00000406310	64305572	2101	NM_001282451	ESRRA	11	1
ENSG00000173153	ENST00000000442	64305578	2101	NM_004451	ESRRA	11	1
ENSG00000173153	ENST00000405666	64306227	2101	NM_001282450	ESRRA	11	1
ENSG00000101883	ENST00000217999	120115937	158800	NM_139282	RHOXF1	X	-1
ENSG00000131721	ENST00000371388	120158561	84528	NM_032498	RHOXF2	X	1
ENSG00000124939	ENST00000244930	62208668	4246	NM_002407	SCGB2A1	11	1
ENSG00000124935	ENST00000244926	62242210	10647	NM_006551	SCGB1D2	11	1
ENSG00000175606	ENST00000517439	73976207	54968	NM_001040613	TMEM70	8	1
ENSG00000175606	ENST00000312184	73976209	54968	NM_017866	TMEM70	8	1
ENSG00000182583	ENST00000381059	7842262	26609	NM_013452	VCX	X	1
ENSG00000127920	ENST00000248564	93921699	2791	NM_004126	GNG11	7	1
ENSG00000196172	ENST00000402377	23758891	148213	NM_138286	ZNF681	19	-1
ENSG00000278300	ENST00000617284	54490201	100132285	NM_012312	KIR2DS2	CHR_HSCHR19LRC_PGF2_CTG3_1	1
ENSG00000278300	ENST00000617284	54490201	100132285	NM_001291696	KIR2DS2	CHR_HSCHR19LRC_PGF2_CTG3_1	1
ENSG00000278300	ENST00000617284	54490201	100132285	NM_001291695	KIR2DS2	CHR_HSCHR19LRC_PGF2_CTG3_1	1
ENSG00000278300	ENST00000617284	54490201	100132285	NM_001291700	KIR2DS2	CHR_HSCHR19LRC_PGF2_CTG3_1	1
ENSG00000278300	ENST00000616523	54490131	100132285	NM_001291701	KIR2DS2	CHR_HSCHR19LRC_PGF2_CTG3_1	1
ENSG00000185522	ENST00000329451	560779	256329	NM_173573	LMNTD2	11	-1
ENSG00000162998	ENST00000295113	182867162	2487	NM_001463	FRZB	2	-1
ENSG00000101413	ENST00000373433	38033546	58490	NM_021215	RPRD1B	20	1
ENSG00000130779	ENST00000537178	122422632	6249	NM_198240	CLIP1	12	-1
ENSG00000130779	ENST00000358808	122422569	6249	NM_002956	CLIP1	12	-1
ENSG00000130779	ENST00000620786	122422569	6249	NM_001247997	CLIP1	12	-1
ENSG00000066382	ENST00000448418	30586281	744	NM_001145399	MPPED2	11	-1
ENSG00000066382	ENST00000358117	30580496	744	NM_001584	MPPED2	11	-1
ENSG00000171860	ENST00000307637	8066471	719	NM_004054	C3AR1	12	-1
ENSG00000214042	ENST00000239347	21202205	3444	NM_021057	IFNA7	9	-1
ENSG00000152954	ENST00000378478	24126186	140767	NM_080723	NRSN1	6	1
ENSG00000270757	ENST00000604458	197500413	100529241	NM_001202485	HSPE1-MOB4	2	1
ENSG00000166823	ENST00000300057	89751310	55897	NM_018670	MESP1	15	-1
ENSG00000178999	ENST00000316199	8210582	9212	NM_001284526	AURKB	17	-1
ENSG00000178999	ENST00000534871	8210581	9212	NM_001313951	AURKB	17	-1
ENSG00000178999	ENST00000534871	8210581	9212	NM_001313952	AURKB	17	-1
ENSG00000178999	ENST00000534871	8210581	9212	NM_001313955	AURKB	17	-1
ENSG00000178999	ENST00000534871	8210581	9212	NM_001256834	AURKB	17	-1
ENSG00000178999	ENST00000585124	8210598	9212	NM_004217	AURKB	17	-1
ENSG00000178999	ENST00000585124	8210598	9212	NM_001313950	AURKB	17	-1
ENSG00000178999	ENST00000584972	8207367	9212	NM_001313954	AURKB	17	-1
ENSG00000178999	ENST00000578549	8210224	9212	NM_001313953	AURKB	17	-1
ENSG00000144711	ENST00000273221	12967668	9922	NM_014869	IQSEC1	3	-1
ENSG00000144711	ENST00000613206	13073117	9922	NM_001134382	IQSEC1	3	-1
ENSG00000188153	ENST00000328300	108439882	1287	NM_033380	COL4A5	X	1
ENSG00000188153	ENST00000361603	108439882	1287	NM_000495	COL4A5	X	1
ENSG00000197892	ENST00000524189	29263073	23303	NM_015254	KIF13B	8	-1
ENSG00000131100	ENST00000253413	17628818	529	NM_001696	ATP6V1E1	22	-1
ENSG00000131100	ENST00000399796	17628747	529	NM_001039367	ATP6V1E1	22	-1
ENSG00000131100	ENST00000399798	17628749	529	NM_001039366	ATP6V1E1	22	-1
ENSG00000144130	ENST00000327581	112721486	284958	NM_001350494	NT5DC4	2	1
ENSG00000130021	ENST00000381077	7148190	8226	NM_012080	PUDP	X	-1
ENSG00000130021	ENST00000412827	7148153	8226	NM_001178136	PUDP	X	-1
ENSG00000130021	ENST00000424830	7148158	8226	NM_001135565	PUDP	X	-1
ENSG00000130021	ENST00000540122	7148190	8226	NM_001178135	PUDP	X	-1
ENSG00000130066	ENST00000379270	23783173	6303	NM_002970	SAT1	X	1
ENSG00000163703	ENST00000383811	9933840	78987	NM_015513	CRELD1	3	1
ENSG00000163703	ENST00000452070	9933845	78987	NM_001077415	CRELD1	3	1
ENSG00000163703	ENST00000326434	9933856	78987	NM_001031717	CRELD1	3	1
ENSG00000102221	ENST00000614628	46912433	9767	NM_014735	JADE3	X	1
ENSG00000102221	ENST00000611250	46912276	9767	NM_001077445	JADE3	X	1
ENSG00000178826	ENST00000359333	143284950	135932	NM_001282876	TMEM139	7	1
ENSG00000178826	ENST00000409244	143284951	135932	NM_001242773	TMEM139	7	1
ENSG00000178826	ENST00000409244	143284951	135932	NM_001282877	TMEM139	7	1
ENSG00000178826	ENST00000409244	143284951	135932	NM_001242775	TMEM139	7	1
ENSG00000178826	ENST00000409541	143284954	135932	NM_153345	TMEM139	7	1
ENSG00000178826	ENST00000410004	143284957	135932	NM_001242774	TMEM139	7	1
ENSG00000143434	ENST00000368913	151146457	10500	NM_001178061	SEMA6C	1	-1
ENSG00000143434	ENST00000368912	151146457	10500	NM_001178062	SEMA6C	1	-1
ENSG00000143434	ENST00000368914	151146628	10500	NM_030913	SEMA6C	1	-1
ENSG00000138413	ENST00000345146	208255133	3417	NM_005896	IDH1	2	-1
ENSG00000138413	ENST00000446179	208254458	3417	NM_001282386	IDH1	2	-1
ENSG00000138413	ENST00000415913	208254322	3417	NM_001282387	IDH1	2	-1
ENSG00000047617	ENST00000356134	5946232	57101	NM_001278596	ANO2	12	-1
ENSG00000047617	ENST00000356134	5946232	57101	NM_001278597	ANO2	12	-1
ENSG00000197448	ENST00000409500	143263429	373156	NM_001143680	GSTK1	7	1
ENSG00000197448	ENST00000443571	143263441	373156	NM_001143681	GSTK1	7	1
ENSG00000197448	ENST00000358406	143263443	373156	NM_015917	GSTK1	7	1
ENSG00000197448	ENST00000479303	143263456	373156	NM_001143679	GSTK1	7	1
ENSG00000188015	ENST00000368713	153549372	6274	NM_002960	S100A3	1	-1
ENSG00000263163	ENST00000623839	153792523	11000	NM_024330	SLC27A3	CHR_HSCHR1_1_CTG31	1
ENSG00000263163	ENST00000623839	153792523	11000	NM_001317929	SLC27A3	CHR_HSCHR1_1_CTG31	1
ENSG00000163960	ENST00000296328	196432474	26043	NM_015562	UBXN7	3	-1
ENSG00000178397	ENST00000313324	6348959	84792	NM_001037163	FAM220A	7	-1
ENSG00000205744	ENST00000381480	6481808	79958	NM_024898	DENND1C	19	-1
ENSG00000205744	ENST00000543576	6481787	79958	NM_001290331	DENND1C	19	-1
ENSG00000174276	ENST00000310597	65117708	741	NM_014205	ZNHIT2	11	-1
ENSG00000269067	ENST00000594710	23003176	388523	NM_001267716	ZNF728	19	-1
ENSG00000276595	ENST00000617711	27461668	374308	NM_001034842	PTCHD3	CHR_HSCHR10_1_CTG1	-1
ENSG00000129317	ENST00000431332	43758793	83448	NM_001271826	PUS7L	12	-1
ENSG00000129317	ENST00000344862	43758817	83448	NM_031292	PUS7L	12	-1
ENSG00000129317	ENST00000416848	43758758	83448	NM_001098615	PUS7L	12	-1
ENSG00000129317	ENST00000551923	43758773	83448	NM_001098614	PUS7L	12	-1
ENSG00000278723	ENST00000615690	54655800	115653	NM_153443	KIR3DL3	CHR_HSCHR19LRC_COX1_CTG3_1	1
ENSG00000157500	ENST00000288266	57227737	26060	NM_012096	APPL1	3	1
ENSG00000167034	ENST00000380871	23682927	4824	NM_006167	NKX3-1	8	-1
ENSG00000167034	ENST00000523261	23682889	4824	NM_001256339	NKX3-1	8	-1
ENSG00000111665	ENST00000422785	6851269	83461	NM_001297603	CDCA3	12	-1
ENSG00000111665	ENST00000538862	6852066	83461	NM_031299	CDCA3	12	-1
ENSG00000111665	ENST00000229265	6851252	83461	NM_001297602	CDCA3	12	-1
ENSG00000111665	ENST00000540683	6851249	83461	NM_001297604	CDCA3	12	-1
ENSG00000075131	ENST00000261881	66356716	54962	NM_017858	TIPIN	15	-1
ENSG00000075131	ENST00000261881	66356716	54962	NM_001289986	TIPIN	15	-1
ENSG00000136235	ENST00000258733	23246563	10457	NM_002510	GPNMB	7	1
ENSG00000136235	ENST00000381990	23246697	10457	NM_001005340	GPNMB	7	1
ENSG00000100994	ENST00000216962	25248069	5834	NM_002862	PYGB	20	1
ENSG00000172661	ENST00000374362	45727219	253725	NM_015262	WASHC2C	10	1
ENSG00000172661	ENST00000623400	45727264	253725	NM_001330074	WASHC2C	10	1
ENSG00000172661	ENST00000540872	45727200	253725	NM_001169106	WASHC2C	10	1
ENSG00000172661	ENST00000537517	45727200	253725	NM_001169107	WASHC2C	10	1
ENSG00000186298	ENST00000335007	110742898	5501	NM_002710	PPP1CC	12	-1
ENSG00000186298	ENST00000340766	110742939	5501	NM_001244974	PPP1CC	12	-1
ENSG00000075234	ENST00000381031	46267964	55020	NM_017931	TTC38	22	1
ENSG00000221937	ENST00000408947	143222037	259286	NM_176882	TAS2R40	7	1
ENSG00000213512	ENST00000294671	89176040	388646	NM_207398	GBP7	1	-1
ENSG00000177989	ENST00000329363	50532579	440836	NM_001014440	ODF3B	22	-1
ENSG00000109536	ENST00000226798	189940788	2483	NM_004477	FRG1	4	1
ENSG00000275543	ENST00000612041	15480860	255027	NM_173803	MPV17L	CHR_HSCHR16_1_CTG1	1
ENSG00000275543	ENST00000617552	15480885	255027	NM_001128423	MPV17L	CHR_HSCHR16_1_CTG1	1
ENSG00000107175	ENST00000353704	35732335	10488	NM_006368	CREB3	9	1
ENSG00000173011	ENST00000310074	7043391	93624	NM_152293	TADA2B	4	1
ENSG00000158941	ENST00000389279	22605038	57805	NM_021174	CCAR2	8	1
ENSG00000258102	ENST00000556529	116559381	643246	NM_001085481	MAP1LC3B2	12	1
ENSG00000278749	ENST00000533508	143695116	100130274	NM_001162914	CCDC166	CHR_HSCHR8_3_CTG7	-1
ENSG00000159212	ENST00000360731	34669389	54102	NM_001317009	CLIC6	21	1
ENSG00000159212	ENST00000349499	34669389	54102	NM_053277	CLIC6	21	1
ENSG00000131374	ENST00000253692	17740907	9779	NM_014744	TBC1D5	3	-1
ENSG00000131374	ENST00000446818	17700020	9779	NM_001134381	TBC1D5	3	-1
ENSG00000008256	ENST00000350796	6272644	9265	NM_004227	CYTH3	7	-1
ENSG00000282705	ENST00000633044	15463457	100288332	NM_001277325	NPIPA5	CHR_HSCHR16_1_CTG1	-1
ENSG00000122679	ENST00000242249	45157791	10268	NM_005856	RAMP3	7	1
ENSG00000116459	ENST00000369722	111448936	515	NM_001688	ATP5F1	1	1
ENSG00000203797	ENST00000368924	110415562	8528	NM_003649	DDO	6	-1
ENSG00000203797	ENST00000368923	110415562	8528	NM_004032	DDO	6	-1
ENSG00000131876	ENST00000254193	101295251		NM_003090	SNRPA1	15	-1
ENSG00000189410	ENST00000375031	20732640	400745	NM_001103160	SH2D5	1	-1
ENSG00000189410	ENST00000444387	20732536	400745	NM_001103161	SH2D5	1	-1
ENSG00000130733	ENST00000586748	10928653	78992	NM_024029	YIPF2	19	-1
ENSG00000130733	ENST00000586748	10928653	78992	NM_001321439	YIPF2	19	-1
ENSG00000130733	ENST00000590329	10928585	78992	NM_001321440	YIPF2	19	-1
ENSG00000198315	ENST00000457389	28141938	7745	NM_001278121	ZKSCAN8	6	1
ENSG00000198315	ENST00000457389	28141938	7745	NM_001278119	ZKSCAN8	6	1
ENSG00000198315	ENST00000330236	28141938	7745	NM_001278122	ZKSCAN8	6	1
ENSG00000198315	ENST00000330236	28141938	7745	NM_006298	ZKSCAN8	6	1
ENSG00000144214	ENST00000308528	99301176	129530	NM_174898	LYG1	2	-1
ENSG00000182568	ENST00000338745	18425337	6304	NM_001322872	SATB1	3	-1
ENSG00000182568	ENST00000338745	18425337	6304	NM_001322876	SATB1	3	-1
ENSG00000182568	ENST00000338745	18425337	6304	NM_001322873	SATB1	3	-1
ENSG00000182568	ENST00000338745	18425337	6304	NM_001322874	SATB1	3	-1
ENSG00000182568	ENST00000338745	18425337	6304	NM_002971	SATB1	3	-1
ENSG00000182568	ENST00000338745	18425337	6304	NM_001322875	SATB1	3	-1
ENSG00000182568	ENST00000417717	18424573	6304	NM_001195470	SATB1	3	-1
ENSG00000182568	ENST00000417717	18424573	6304	NM_001322871	SATB1	3	-1
ENSG00000182568	ENST00000454909	18438773	6304	NM_001131010	SATB1	3	-1
ENSG00000233141	ENST00000415802	29484473	116511	NM_052967	MAS1L	CHR_HSCHR6_MHC_COX_CTG1	-1
ENSG00000123485	ENST00000411486	233854566	55355	NM_018410	HJURP	2	-1
ENSG00000123485	ENST00000441687	233854566	55355	NM_001282963	HJURP	2	-1
ENSG00000123485	ENST00000432087	233854566	55355	NM_001282962	HJURP	2	-1
ENSG00000102024	ENST00000355899	115561182	5358	NM_005032	PLS3	X	1
ENSG00000102024	ENST00000289290	115561228	5358	NM_001282337	PLS3	X	1
ENSG00000102024	ENST00000539310	115593608	5358	NM_001136025	PLS3	X	1
ENSG00000102024	ENST00000539310	115593608	5358	NM_001282338	PLS3	X	1
ENSG00000102024	ENST00000539310	115593608	5358	NM_001172335	PLS3	X	1
ENSG00000165644	ENST00000372538	75236011	118881	NM_144589	COMTD1	10	-1
ENSG00000034053	ENST00000558402	28885974	321	NM_001353788	APBA2	15	1
ENSG00000034053	ENST00000558259	28921637	321	NM_005503	APBA2	15	1
ENSG00000034053	ENST00000411764	28921637	321	NM_001130414	APBA2	15	1
ENSG00000034053	ENST00000411764	28921637	321	NM_001353793	APBA2	15	1
ENSG00000034053	ENST00000411764	28921637	321	NM_001353792	APBA2	15	1
ENSG00000034053	ENST00000411764	28921637	321	NM_001353794	APBA2	15	1
ENSG00000124562	ENST00000244520	34757406	6631	NM_003093	SNRPC	6	1
ENSG00000115596	ENST00000233948	218859821	7475	NM_006522	WNT6	2	1
ENSG00000154845	ENST00000400556	9614558	9989	NM_001042388	PPP4R1	18	-1
ENSG00000154845	ENST00000400555	9614569	9989	NM_005134	PPP4R1	18	-1
ENSG00000238104	ENST00000429597	30609467	5514	NM_002714	PPP1R10	CHR_HSCHR6_MHC_SSTO_CTG1	-1
ENSG00000197921	ENST00000378453	2530245	388585	NM_001010926	HES5	1	-1
ENSG00000185414	ENST00000338148	99181079	51263	NM_145212	MRPL30	2	1
ENSG00000135925	ENST00000258411	218880363	80326	NM_025216	WNT10A	2	1
ENSG00000064932	ENST00000361757	1174283	22904	NM_014963	SBNO2	19	-1
ENSG00000064932	ENST00000438103	1132221	22904	NM_001100122	SBNO2	19	-1
ENSG00000138767	ENST00000504123	77819368	246175	NM_001286790	CNOT6L	4	-1
ENSG00000138767	ENST00000504123	77819368	246175	NM_144571	CNOT6L	4	-1
ENSG00000276582	ENST00000618180	168953422	8647	NM_003742	ABCB11	CHR_HSCHR2_1_CTG7_2	-1
ENSG00000204352	ENST00000375419	93346414	445577	NM_001098808	C9orf129	9	-1
ENSG00000142102	ENST00000409548	289138	80162	NM_025092	PGGHG	11	1
ENSG00000166797	ENST00000300030	64094018	84191	NM_032231	FAM96A	15	-1
ENSG00000166797	ENST00000380290	64093808	84191	NM_001014812	FAM96A	15	-1
ENSG00000166797	ENST00000557835	64093795	84191	NM_001289108	FAM96A	15	-1
ENSG00000170502	ENST00000302174	87422582	53343	NM_024047	NUDT9	4	1
ENSG00000170502	ENST00000473942	87422597	53343	NM_198038	NUDT9	4	1
ENSG00000170502	ENST00000440591	87422809	53343	NM_001248011	NUDT9	4	1
ENSG00000277850	ENST00000615139	54803601	3805	NM_001080770	KIR2DL4	CHR_HSCHR19KIR_ABC08_A1_HAP_CTG3_1	1
ENSG00000277850	ENST00000619802	54803411	3805	NM_002255	KIR2DL4	CHR_HSCHR19KIR_ABC08_A1_HAP_CTG3_1	1
ENSG00000184863	ENST00000401878	155644679	155435	NM_053043	RBM33	7	1
ENSG00000104164	ENST00000220531	45587123	26258	NM_012388	BLOC1S6	15	1
ENSG00000104164	ENST00000565323	45587617	26258	NM_001311256	BLOC1S6	15	1
ENSG00000104164	ENST00000565323	45587617	26258	NM_001311255	BLOC1S6	15	1
ENSG00000133302	ENST00000265140	94618347	84250	NM_032290	SLF1	5	1
ENSG00000115461	ENST00000233813	216695525	3488	NM_000599	IGFBP5	2	-1
ENSG00000100312	ENST00000216139	50738196	49	NM_001097	ACR	22	1
ENSG00000171502	ENST00000370571	86156763	255631	NM_152890	COL24A1	1	-1
ENSG00000171502	ENST00000370571	86156763	255631	NM_001349955	COL24A1	1	-1
ENSG00000183682	ENST00000331593	39491646	353500	NM_181809	BMP8A	1	1
ENSG00000232859	ENST00000379102	27893383	201229	NM_001076680	LYRM9	17	-1
ENSG00000117614	ENST00000236273	25232493	25949	NM_015484	SYF2	1	-1
ENSG00000117614	ENST00000354361	25232486	25949	NM_207170	SYF2	1	-1
ENSG00000139684	ENST00000378720	46797232	2098	NM_001984	ESD	13	-1
ENSG00000185721	ENST00000331457	31399523	4733	NM_004147	DRG1	22	1
ENSG00000172262	ENST00000509156	43121508	7690	NM_001297548	ZNF131	5	1
ENSG00000172262	ENST00000509156	43121508	7690	NM_001330708	ZNF131	5	1
ENSG00000172262	ENST00000509156	43121508	7690	NM_001330714	ZNF131	5	1
ENSG00000172262	ENST00000509156	43121508	7690	NM_001330712	ZNF131	5	1
ENSG00000172262	ENST00000509156	43121508	7690	NM_001330707	ZNF131	5	1
ENSG00000172262	ENST00000306938	43121540	7690	NM_003432	ZNF131	5	1
ENSG00000172262	ENST00000505606	43121596	7690	NM_001330713	ZNF131	5	1
ENSG00000172262	ENST00000505606	43121596	7690	NM_001330704	ZNF131	5	1
ENSG00000172262	ENST00000505606	43121596	7690	NM_001330711	ZNF131	5	1
ENSG00000172262	ENST00000505606	43121596	7690	NM_001330715	ZNF131	5	1
ENSG00000163430	ENST00000295633	120451253	11167	NM_007085	FSTL1	3	-1
ENSG00000178951	ENST00000322357	4066945	51341	NM_015898	ZBTB7A	19	-1
ENSG00000178951	ENST00000601588	4065732	51341	NM_001317990	ZBTB7A	19	-1
ENSG00000185176	ENST00000407834	240682900	653437	NM_001102467	AQP12B	2	-1
ENSG00000276004	ENST00000622024	54850300	3812	NM_006737	KIR3DL2	CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1	1
ENSG00000276004	ENST00000610507	54850333	3812	NM_001242867	KIR3DL2	CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1	1
ENSG00000206460	ENST00000383531	31112855	1041	NM_001264	CDSN	CHR_HSCHR6_MHC_QBL_CTG1	-1
ENSG00000134240	ENST00000369406	119768894	3158	NM_005518	HMGCS2	1	-1
ENSG00000134240	ENST00000544913	119768905	3158	NM_001166107	HMGCS2	1	-1
ENSG00000158089	ENST00000324589	31138147	79623	NM_001253826	GALNT14	2	-1
ENSG00000158089	ENST00000349752	31138726	79623	NM_024572	GALNT14	2	-1
ENSG00000158089	ENST00000406653	31129624	79623	NM_001253827	GALNT14	2	-1
ENSG00000158089	ENST00000406653	31129624	79623	NM_001329096	GALNT14	2	-1
ENSG00000226124	ENST00000416668	199851173	348751	NM_001350855	FTCDNL1	2	-1
ENSG00000226124	ENST00000622774	199851120	348751	NM_001350853	FTCDNL1	2	-1
ENSG00000175505	ENST00000312438	67373737	23529	NM_013246	CLCF1	11	-1
ENSG00000175505	ENST00000533438	67374177	23529	NM_001166212	CLCF1	11	-1
ENSG00000175697	ENST00000461057	120244116	165829	NM_001168271	GPR156	3	-1
ENSG00000175697	ENST00000315843	120244295	165829	NM_153002	GPR156	3	-1
ENSG00000274384	ENST00000616977	54173583	147798	NM_144686	TMC4	CHR_HSCHR19LRC_PGF1_CTG3_1	-1
ENSG00000274384	ENST00000621826	54173661	147798	NM_001145303	TMC4	CHR_HSCHR19LRC_PGF1_CTG3_1	-1
ENSG00000139218	ENST00000369367	45990565	9169	NM_004719	SCAF11	12	-1
ENSG00000060138	ENST00000279550	10723307	8531	NM_001145426	YBX3	12	-1
ENSG00000060138	ENST00000228251	10723312	8531	NM_003651	YBX3	12	-1
ENSG00000152952	ENST00000282903	146161167	5352	NM_182943	PLOD2	3	-1
ENSG00000152952	ENST00000360060	146161167	5352	NM_000935	PLOD2	3	-1
ENSG00000084463	ENST00000261167	14803540	51729	NM_016312	WBP11	12	-1
ENSG00000166363	ENST00000299454	6845652	144124	NM_178168	OR10A5	11	1
ENSG00000275156	ENST00000617154	54914255	9437	NM_004829	NCR1	CHR_HSCHR19_4_CTG3_1	1
ENSG00000275156	ENST00000612239	54914268	9437	NM_001145457	NCR1	CHR_HSCHR19_4_CTG3_1	1
ENSG00000275156	ENST00000611942	54914286	9437	NM_001145458	NCR1	CHR_HSCHR19_4_CTG3_1	1
ENSG00000275156	ENST00000612645	54914286	9437	NM_001242356	NCR1	CHR_HSCHR19_4_CTG3_1	1
ENSG00000275156	ENST00000612645	54914286	9437	NM_001242357	NCR1	CHR_HSCHR19_4_CTG3_1	1
ENSG00000170790	ENST00000307322	6869693	341276	NM_001004460	OR10A2	11	1
ENSG00000214711	ENST00000403897	31217545	440854	NM_001145122	CAPN14	2	-1
ENSG00000214711	ENST00000403897	31217545	440854	NM_001321270	CAPN14	2	-1
ENSG00000274382	ENST00000614006	177996421	5626	NM_006261	PROP1	CHR_HSCHR5_3_CTG5	-1
ENSG00000185156	ENST00000329805	8799349	162387	NM_152599	MFSD6L	17	-1
ENSG00000163914	ENST00000296271	129528640	6010	NM_000539	RHO	3	1
ENSG00000177519	ENST00000325926	153478808	56475	NM_019845	RPRM	2	-1
ENSG00000164849	ENST00000397095	1055285	115330	NM_138445	GPR146	7	1
ENSG00000164849	ENST00000397095	1055285	115330	NM_001303474	GPR146	7	1
ENSG00000164849	ENST00000397095	1055285	115330	NM_001303473	GPR146	7	1
ENSG00000205268	ENST00000401827	65841952	5150	NM_001242318	PDE7A	8	-1
ENSG00000205268	ENST00000379419	65789084	5150	NM_002603	PDE7A	8	-1
ENSG00000170011	ENST00000444716	39808914	25924	NM_001284423	MYRIP	3	1
ENSG00000170011	ENST00000302541	39809605	25924	NM_015460	MYRIP	3	1
ENSG00000170011	ENST00000425621	39809706	25924	NM_001284424	MYRIP	3	1
ENSG00000170011	ENST00000396217	39809660	25924	NM_001284425	MYRIP	3	1
ENSG00000170011	ENST00000539167	40100011	25924	NM_001284426	MYRIP	3	1
ENSG00000104218	ENST00000262210	67064368	79848	NM_024790	CSPP1	8	1
ENSG00000104218	ENST00000519668	67083848	79848	NM_001291339	CSPP1	8	1
ENSG00000138688	ENST00000388738	122170603	84162	NM_015312	KIAA1109	4	1
ENSG00000274921	ENST00000617550	54838222	3809	NM_001281971	KIR2DS4	CHR_HSCHR19LRC_LRC_I_CTG3_1	1
ENSG00000274921	ENST00000617550	54838222	3809	NM_001281972	KIR2DS4	CHR_HSCHR19LRC_LRC_I_CTG3_1	1
ENSG00000182600	ENST00000331342	232870284	389084	NM_206895	C2orf82	2	1
ENSG00000278780	ENST00000619540	21027036	80264	NM_001172671	ZNF430	CHR_HSCHR19_1_CTG2	1
ENSG00000278780	ENST00000619540	21027036	80264	NM_025189	ZNF430	CHR_HSCHR19_1_CTG2	1
ENSG00000113593	ENST00000261308	65563239	23398	NM_015342	PPWD1	5	1
ENSG00000113593	ENST00000535264	65563239	23398	NM_001278926	PPWD1	5	1
ENSG00000113593	ENST00000538977	65563239	23398	NM_001278927	PPWD1	5	1
ENSG00000113593	ENST00000538977	65563239	23398	NM_001278929	PPWD1	5	1
ENSG00000272391	ENST00000615331	75486271	100101267	NM_001099415	POM121C	7	-1
ENSG00000139223	ENST00000266594	48472665	23519	NM_012404	ANP32D	12	1
ENSG00000178761	ENST00000563119	74906837	57184	NM_001321921	FAM219B	15	-1
ENSG00000178761	ENST00000563119	74906837	57184	NM_001321920	FAM219B	15	-1
ENSG00000178761	ENST00000563119	74906837	57184	NM_001321922	FAM219B	15	-1
ENSG00000178761	ENST00000563119	74906837	57184	NM_001321923	FAM219B	15	-1
ENSG00000178761	ENST00000563119	74906837	57184	NM_020447	FAM219B	15	-1
ENSG00000118762	ENST00000237596	88007668	5311	NM_000297	PKD2	4	1
ENSG00000276739	ENST00000620817	54857994	3812	NM_006737	KIR3DL2	CHR_HSCHR19LRC_LRC_S_CTG3_1	1
ENSG00000276739	ENST00000618273	54857994	3812	NM_001242867	KIR3DL2	CHR_HSCHR19LRC_LRC_S_CTG3_1	1
ENSG00000178802	ENST00000352410	74890007	4351	NM_002435	MPI	15	1
ENSG00000178802	ENST00000566377	74890039	4351	NM_001289155	MPI	15	1
ENSG00000178802	ENST00000563786	74890042	4351	NM_001330372	MPI	15	1
